"Name","SI","Handles","VM","WS","PM","NPM","Path","Parent","Company","CPU","FileVersion","ProductVersion","Description","Product","__NounName","SafeHandle","Handle","BasePriority","ExitCode","HasExited","StartTime","ExitTime","Id","MachineName","MaxWorkingSet","MinWorkingSet","Modules","NonpagedSystemMemorySize64","NonpagedSystemMemorySize","PagedMemorySize64","PagedMemorySize","PagedSystemMemorySize64","PagedSystemMemorySize","PeakPagedMemorySize64","PeakPagedMemorySize","PeakWorkingSet64","PeakWorkingSet","PeakVirtualMemorySize64","PeakVirtualMemorySize","PriorityBoostEnabled","PriorityClass","PrivateMemorySize64","PrivateMemorySize","ProcessName","ProcessorAffinity","SessionId","StartInfo","Threads","HandleCount","VirtualMemorySize64","VirtualMemorySize","EnableRaisingEvents","StandardInput","StandardOutput","StandardError","WorkingSet64","WorkingSet","SynchronizingObject","MainModule","MainWindowHandle","MainWindowTitle","Responding","PrivilegedProcessorTime","TotalProcessorTime","UserProcessorTime","Site","Container"
"pwsh","3162","132","3450691584","85524480","0","0","/var/lib/snapd/snap/powershell/77/opt/powershell/pwsh","System.Diagnostics.Process (bash)",,"6.79",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4393","0",,"False","11/26/2019 12:45:53",,"4393",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","pwsh","15","3162",,"System.Diagnostics.ProcessThreadCollection","132","3450691584","-844275712","False",,,,"85524480","85524480",,"System.Diagnostics.ProcessModule (pwsh)","0","","True","00:00:03.0200000","00:00:06.7900000","00:00:03.7700000",,
"pxgsettings","1329","8","240226304","6516736","0","0","/usr/lib/libproxy/pxgsettings","System.Diagnostics.Process (xdg-desktop-por)",,"0.01",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","1374","0",,"False","11/26/2019 08:05:18",,"1374",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","pxgsettings","15","1329",,"System.Diagnostics.ProcessThreadCollection","8","240226304","240226304","False",,,,"6516736","6516736",,"System.Diagnostics.ProcessModule (pxgsettings)","0","","True","00:00:00","00:00:00.0100000","00:00:00.0100000",,
"rcub/0","0",,"0","0","0","0",,"System.Diagnostics.Process (kthreadd)",,"0",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","12","0",,"False","11/26/2019 08:00:51",,"12",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","rcub/0","15","0",,"System.Diagnostics.ProcessThreadCollection",,"0","0","False",,,,"0","0",,,"0","","True","00:00:00","00:00:00","00:00:00",,
"rcuc/0","0",,"0","0","0","0",,"System.Diagnostics.Process (kthreadd)",,"0",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","10","0",,"False","11/26/2019 08:00:51",,"10",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","rcuc/0","1","0",,"System.Diagnostics.ProcessThreadCollection",,"0","0","False",,,,"0","0",,,"0","","True","00:00:00","00:00:00","00:00:00",,
"rcuc/1","0",,"0","0","0","0",,"System.Diagnostics.Process (kthreadd)",,"0",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","20","0",,"False","11/26/2019 08:00:51",,"20",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","rcuc/1","2","0",,"System.Diagnostics.ProcessThreadCollection",,"0","0","False",,,,"0","0",,,"0","","True","00:00:00","00:00:00","00:00:00",,
"rcuc/2","0",,"0","0","0","0",,"System.Diagnostics.Process (kthreadd)",,"0",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","27","0",,"False","11/26/2019 08:00:51",,"27",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","rcuc/2","4","0",,"System.Diagnostics.ProcessThreadCollection",,"0","0","False",,,,"0","0",,,"0","","True","00:00:00","00:00:00","00:00:00",,
"rcuc/3","0",,"0","0","0","0",,"System.Diagnostics.Process (kthreadd)",,"0",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","34","0",,"False","11/26/2019 08:00:51",,"34",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","rcuc/3","8","0",,"System.Diagnostics.ProcessThreadCollection",,"0","0","False",,,,"0","0",,,"0","","True","00:00:00","00:00:00","00:00:00",,
"rcu_gp","0",,"0","0","0","0",,"System.Diagnostics.Process (kthreadd)",,"0",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3","-20",,"False","11/26/2019 08:00:51",,"3",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","RealTime","0","0","rcu_gp","15","0",,"System.Diagnostics.ProcessThreadCollection",,"0","0","False",,,,"0","0",,,"0","","True","00:00:00","00:00:00","00:00:00",,
"rcu_par_gp","0",,"0","0","0","0",,"System.Diagnostics.Process (kthreadd)",,"0",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4","-20",,"False","11/26/2019 08:00:51",,"4",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","RealTime","0","0","rcu_par_gp","15","0",,"System.Diagnostics.ProcessThreadCollection",,"0","0","False",,,,"0","0",,,"0","","True","00:00:00","00:00:00","00:00:00",,
"rcu_preempt","0",,"0","0","0","0",,"System.Diagnostics.Process (kthreadd)",,"1.92",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","11","0",,"False","11/26/2019 08:00:51",,"11",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","rcu_preempt","15","0",,"System.Diagnostics.ProcessThreadCollection",,"0","0","False",,,,"0","0",,,"0","","True","00:00:01.8800000","00:00:01.9200000","00:00:00.0400000",,
"rcu_tasks_kthre","0",,"0","0","0","0",,"System.Diagnostics.Process (kthreadd)",,"0",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","40","0",,"False","11/26/2019 08:00:51",,"40",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","rcu_tasks_kthre","15","0",,"System.Diagnostics.ProcessThreadCollection",,"0","0","False",,,,"0","0",,,"0","","True","00:00:00","00:00:00","00:00:00",,
"rtkit-daemon","1113",,"158461952","2912256","0","0",,"System.Diagnostics.Process (systemd)",,"0.06",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","1113","1",,"False","11/26/2019 08:04:51",,"1113",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","BelowNormal","0","0","rtkit-daemon","15","1113",,"System.Diagnostics.ProcessThreadCollection",,"158461952","158461952","False",,,,"2912256","2912256",,,"0","","True","00:00:00","00:00:00.0600000","00:00:00.0600000",,
"scsi_eh_0","0",,"0","0","0","0",,"System.Diagnostics.Process (kthreadd)",,"0",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","212","0",,"False","11/26/2019 08:00:52",,"212",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","scsi_eh_0","15","0",,"System.Diagnostics.ProcessThreadCollection",,"0","0","False",,,,"0","0",,,"0","","True","00:00:00","00:00:00","00:00:00",,
"scsi_eh_1","0",,"0","0","0","0",,"System.Diagnostics.Process (kthreadd)",,"0",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","214","0",,"False","11/26/2019 08:00:52",,"214",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","scsi_eh_1","15","0",,"System.Diagnostics.ProcessThreadCollection",,"0","0","False",,,,"0","0",,,"0","","True","00:00:00","00:00:00","00:00:00",,
"scsi_eh_2","0",,"0","0","0","0",,"System.Diagnostics.Process (kthreadd)",,"0",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","216","0",,"False","11/26/2019 08:00:52",,"216",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","scsi_eh_2","15","0",,"System.Diagnostics.ProcessThreadCollection",,"0","0","False",,,,"0","0",,,"0","","True","00:00:00","00:00:00","00:00:00",,
"scsi_eh_3","0",,"0","0","0","0",,"System.Diagnostics.Process (kthreadd)",,"0",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","218","0",,"False","11/26/2019 08:00:52",,"218",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","scsi_eh_3","15","0",,"System.Diagnostics.ProcessThreadCollection",,"0","0","False",,,,"0","0",,,"0","","True","00:00:00","00:00:00","00:00:00",,
"scsi_tmf_0","0",,"0","0","0","0",,"System.Diagnostics.Process (kthreadd)",,"0",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","213","-20",,"False","11/26/2019 08:00:52",,"213",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","RealTime","0","0","scsi_tmf_0","15","0",,"System.Diagnostics.ProcessThreadCollection",,"0","0","False",,,,"0","0",,,"0","","True","00:00:00","00:00:00","00:00:00",,
"scsi_tmf_1","0",,"0","0","0","0",,"System.Diagnostics.Process (kthreadd)",,"0",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","215","-20",,"False","11/26/2019 08:00:52",,"215",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","RealTime","0","0","scsi_tmf_1","15","0",,"System.Diagnostics.ProcessThreadCollection",,"0","0","False",,,,"0","0",,,"0","","True","00:00:00","00:00:00","00:00:00",,
"scsi_tmf_2","0",,"0","0","0","0",,"System.Diagnostics.Process (kthreadd)",,"0",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","217","-20",,"False","11/26/2019 08:00:52",,"217",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","RealTime","0","0","scsi_tmf_2","15","0",,"System.Diagnostics.ProcessThreadCollection",,"0","0","False",,,,"0","0",,,"0","","True","00:00:00","00:00:00","00:00:00",,
"scsi_tmf_3","0",,"0","0","0","0",,"System.Diagnostics.Process (kthreadd)",,"0",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","219","-20",,"False","11/26/2019 08:00:52",,"219",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","RealTime","0","0","scsi_tmf_3","15","0",,"System.Diagnostics.ProcessThreadCollection",,"0","0","False",,,,"0","0",,,"0","","True","00:00:00","00:00:00","00:00:00",,
"snapd","710",,"1114427392","28008448","0","0",,"System.Diagnostics.Process (systemd)",,"0.9",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","710","0",,"False","11/26/2019 08:01:20",,"710",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","snapd","15","710",,"System.Diagnostics.ProcessThreadCollection",,"1114427392","1114427392","False",,,,"28008448","28008448",,,"0","","True","00:00:00.2100000","00:00:00.9000000","00:00:00.6900000",,
"spotify","1028","167","3222192128","269697024","0","0","/snap/spotify/36/usr/share/spotify/spotify","System.Diagnostics.Process (startdde)",,"287.49",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","1805","0",,"False","11/26/2019 08:06:31",,"1805",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","spotify","15","1028",,"System.Diagnostics.ProcessThreadCollection","167","3222192128","-1072775168","False",,,,"269697024","269697024",,"System.Diagnostics.ProcessModule (spotify)","0","","True","00:01:33.8600000","00:04:47.4900000","00:03:13.6300000",,
"spotify","1028","17","550297600","62746624","0","0","/snap/spotify/36/usr/share/spotify/spotify","System.Diagnostics.Process (spotify)",,"0.12",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","1942","0",,"False","11/26/2019 08:06:37",,"1942",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","spotify","15","1028",,"System.Diagnostics.ProcessThreadCollection","17","550297600","550297600","False",,,,"62746624","62746624",,"System.Diagnostics.ProcessModule (spotify)","0","","True","00:00:00.1100000","00:00:00.1200000","00:00:00.0100000",,
"spotify","1028","43","1013866496","127119360","0","0","/snap/spotify/36/usr/share/spotify/spotify","System.Diagnostics.Process (spotify)",,"81.22",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","1955","0",,"False","11/26/2019 08:06:39",,"1955",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","spotify","15","1028",,"System.Diagnostics.ProcessThreadCollection","43","1013866496","1013866496","False",,,,"127119360","127119360",,"System.Diagnostics.ProcessModule (spotify)","0","","True","00:00:22.5000000","00:01:21.2200000","00:00:58.7200000",,
"spotify","1028","51","1584689152","246341632","0","0","/snap/spotify/36/usr/share/spotify/spotify","System.Diagnostics.Process (spotify)",,"192.09",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","1977","0",,"False","11/26/2019 08:06:40",,"1977",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","spotify","15","1028",,"System.Diagnostics.ProcessThreadCollection","51","1584689152","1584689152","False",,,,"246341632","246341632",,"System.Diagnostics.ProcessModule (spotify)","0","","True","00:00:24.7800000","00:03:12.0900000","00:02:47.3100000",,
"startdde","1028","23","2272567296","28803072","0","0","/usr/bin/startdde","System.Diagnostics.Process (lightdm)",,"1.19",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","1028","0",,"False","11/26/2019 08:04:44",,"1028",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","startdde","15","1028",,"System.Diagnostics.ProcessThreadCollection","23","2272567296","-2022400000","False",,,,"28803072","28803072",,"System.Diagnostics.ProcessModule (startdde)","0","","True","00:00:00.4400000","00:00:01.1900000","00:00:00.7500000",,
"systemd","1",,"187138048","10575872","0","0",,,,"1.54",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","1","0",,"False","11/26/2019 08:00:51",,"1",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","systemd","15","1",,"System.Diagnostics.ProcessThreadCollection",,"187138048","187138048","False",,,,"10575872","10575872",,,"0","","True","00:00:01.0200000","00:00:01.5400000","00:00:00.5200000",,
"systemd","1013","30","28250112","9310208","0","0","/usr/lib/systemd/systemd","System.Diagnostics.Process (systemd)",,"0.2",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","1013","0",,"False","11/26/2019 08:04:44",,"1013",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","systemd","15","1013",,"System.Diagnostics.ProcessThreadCollection","30","28250112","28250112","False",,,,"9310208","9310208",,"System.Diagnostics.ProcessModule (systemd)","0","","True","00:00:00.1000000","00:00:00.2000000","00:00:00.1000000",,
"systemd-journal","335",,"57954304","17711104","0","0",,"System.Diagnostics.Process (systemd)",,"1.07",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","335","0",,"False","11/26/2019 08:01:09",,"335",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","systemd-journal","15","335",,"System.Diagnostics.ProcessThreadCollection",,"57954304","57954304","False",,,,"17711104","17711104",,,"0","","True","00:00:00.3700000","00:00:01.0700000","00:00:00.7000000",,
"systemd-logind","714",,"22196224","7659520","0","0",,"System.Diagnostics.Process (systemd)",,"0.42",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","714","0",,"False","11/26/2019 08:01:20",,"714",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","systemd-logind","15","714",,"System.Diagnostics.ProcessThreadCollection",,"22196224","22196224","False",,,,"7659520","7659520",,,"0","","True","00:00:00.1100000","00:00:00.4200000","00:00:00.3100000",,
"systemd-udevd","333",,"36728832","8798208","0","0",,"System.Diagnostics.Process (systemd)",,"0.91",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","333","0",,"False","11/26/2019 08:01:09",,"333",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","systemd-udevd","15","333",,"System.Diagnostics.ProcessThreadCollection",,"36728832","36728832","False",,,,"8798208","8798208",,,"0","","True","00:00:00.1100000","00:00:00.9100000","00:00:00.8000000",,
"udisksd","1240",,"409411584","13459456","0","0",,"System.Diagnostics.Process (systemd)",,"0.52",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","1240","0",,"False","11/26/2019 08:05:04",,"1240",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","udisksd","15","1240",,"System.Diagnostics.ProcessThreadCollection",,"409411584","409411584","False",,,,"13459456","13459456",,,"0","","True","00:00:00.0500000","00:00:00.5200000","00:00:00.4700000",,
"upowerd","1073",,"261586944","10252288","0","0",,"System.Diagnostics.Process (systemd)",,"0.58",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","1073","0",,"False","11/26/2019 08:04:47",,"1073",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","upowerd","15","1073",,"System.Diagnostics.ProcessThreadCollection",,"261586944","261586944","False",,,,"10252288","10252288",,,"0","","True","00:00:00.0900000","00:00:00.5800000","00:00:00.4900000",,
"watchdogd","0",,"0","0","0","0",,"System.Diagnostics.Process (kthreadd)",,"0",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","142","0",,"False","11/26/2019 08:00:51",,"142",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","watchdogd","15","0",,"System.Diagnostics.ProcessThreadCollection",,"0","0","False",,,,"0","0",,,"0","","True","00:00:00","00:00:00","00:00:00",,
"wpa_supplicant","836",,"13623296","7966720","0","0",,"System.Diagnostics.Process (systemd)",,"24.58",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","836","0",,"False","11/26/2019 08:01:30",,"836",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","wpa_supplicant","15","836",,"System.Diagnostics.ProcessThreadCollection",,"13623296","13623296","False",,,,"7966720","7966720",,,"0","","True","00:00:24.5500000","00:00:24.5800000","00:00:00.0300000",,
"writeback","0",,"0","0","0","0",,"System.Diagnostics.Process (kthreadd)",,"0",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","44","-20",,"False","11/26/2019 08:00:51",,"44",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","RealTime","0","0","writeback","15","0",,"System.Diagnostics.ProcessThreadCollection",,"0","0","False",,,,"0","0",,,"0","","True","00:00:00","00:00:00","00:00:00",,
"xdg-desktop-por","1329","24","549179392","21065728","0","0","/usr/lib/xdg-desktop-portal","System.Diagnostics.Process (systemd)",,"0.32",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","1329","0",,"False","11/26/2019 08:05:12",,"1329",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","xdg-desktop-por","15","1329",,"System.Diagnostics.ProcessThreadCollection","24","549179392","549179392","False",,,,"21065728","21065728",,"System.Diagnostics.ProcessModule (xdg-desktop-portal)","0","","True","00:00:00.0700000","00:00:00.3200000","00:00:00.2500000",,
"xdg-desktop-por","1359","13","503447552","19877888","0","0","/usr/lib/xdg-desktop-portal-gtk","System.Diagnostics.Process (systemd)",,"0.19",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","1359","0",,"False","11/26/2019 08:05:17",,"1359",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","xdg-desktop-por","15","1359",,"System.Diagnostics.ProcessThreadCollection","13","503447552","503447552","False",,,,"19877888","19877888",,"System.Diagnostics.ProcessModule (xdg-desktop-portal-gtk)","0","","True","00:00:00.0600000","00:00:00.1900000","00:00:00.1300000",,
"xdg-document-po","1346","8","402333696","6721536","0","0","/usr/lib/xdg-document-portal","System.Diagnostics.Process (systemd)",,"0.05",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","1346","0",,"False","11/26/2019 08:05:16",,"1346",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","xdg-document-po","15","1346",,"System.Diagnostics.ProcessThreadCollection","8","402333696","402333696","False",,,,"6721536","6721536",,"System.Diagnostics.ProcessModule (xdg-document-portal)","0","","True","00:00:00.0100000","00:00:00.0500000","00:00:00.0400000",,
"xdg-permission-","1349","7","242180096","4599808","0","0","/usr/lib/xdg-permission-store","System.Diagnostics.Process (systemd)",,"0",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","1349","0",,"False","11/26/2019 08:05:16",,"1349",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","xdg-permission-","15","1349",,"System.Diagnostics.ProcessThreadCollection","7","242180096","242180096","False",,,,"4599808","4599808",,"System.Diagnostics.ProcessModule (xdg-permission-store)","0","","True","00:00:00","00:00:00","00:00:00",,
"Xorg","761",,"278855680","70541312","0","0",,"System.Diagnostics.Process (lightdm)",,"86.03",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","761","0",,"False","11/26/2019 08:01:25",,"761",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","Xorg","15","761",,"System.Diagnostics.ProcessThreadCollection",,"278855680","278855680","False",,,,"70541312","70541312",,,"0","","True","00:00:43.1000000","00:01:26.0300000","00:00:42.9300000",,
